Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,year
2720136,"October 1, 2023",Nebraska,Omaha,N 24th St and Decatur St,1,5,0,0,0,,2023
2720311,"October 1, 2023",Texas,Houston,8700 block of Cypressbrook Dr,2,2,0,0,1,,2023
2720526,"October 1, 2023",New Jersey,Jersey City,260 Culver Ave,0,5,0,0,0,,2023
2720419,"September 30, 2023",Texas,Laredo,717 E Travis St,0,4,0,0,0,,2023
2720128,"September 30, 2023",California,San Pedro,1230 N Park Western Dr,1,3,0,0,1,,2023
2719793,"September 29, 2023",Louisiana,Lake Charles,2212 Broad St,1,3,0,0,1,,2023
2717131,"September 27, 2023",District of Columbia,Washington,2423 14th St NE,2,3,0,0,0,,2023
2715316,"September 25, 2023",Texas,Dallas,4800 block of Elsie Faye Heggins St,1,3,0,0,1,,2023
2715722,"September 25, 2023",Florida,Jacksonville,4229 Moncrief Rd W,0,6,0,0,0,,2023
2714225,"September 24, 2023",Oklahoma,Oklahoma City,SW 26th St and S Agnew Ave,0,4,0,0,0,,2023
2714677,"September 24, 2023",South Carolina,Columbia,225 Saddletrail Rd,3,1,0,0,3,,2023
2714319,"September 23, 2023",Florida,Jacksonville,8846 A C Skinner Pkwy,3,1,0,0,0,,2023
2714462,"September 23, 2023",Tennessee,Covington,2951 Hwy 51 N,1,4,0,0,2,,2023
2713920,"September 23, 2023",Virginia,Chesapeake,1300 block of Drayton Rd,1,4,0,0,1,,2023
2714081,"September 23, 2023",District of Columbia,Washington,1360 H St NE,1,3,0,0,1,,2023
2713404,"September 23, 2023",California,Downey,11018 Downey Ave,0,4,0,0,1,,2023
2713409,"September 22, 2023",California,Pomona,1500 E 1st St,1,4,0,0,0,,2023
2713467,"September 22, 2023",Louisiana,Monroe,1101 Richwood Rd 2,1,3,0,0,1,,2023
2713882,"September 22, 2023",Minnesota,Minneapolis,Lake St and Lyndale Ave,0,4,0,0,0,,2023
2710366,"September 18, 2023",North Carolina,Spring Lake,214 S 6th St,1,3,0,0,0,,2023
2709172,"September 18, 2023",North Carolina,Charlotte,200 block of N Tryon St,0,4,0,0,0,,2023
2708996,"September 17, 2023",Massachusetts,Boston,50 Ames St,0,5,0,0,2,,2023
2708659,"September 17, 2023",Texas,El Paso,12300 Tierra Inca Dr,2,3,0,1,1,,2023
2709153,"September 17, 2023",Illinois,Romeoville,512 Concord Ave,5,0,1,0,0,,2023
2708490,"September 16, 2023",Indiana,South Bend,Huron St and Philippa St,0,4,0,0,2,,2023
2708514,"September 16, 2023",Colorado,Denver,1946 Market St,0,5,0,0,1,,2023
2710554,"September 15, 2023",Mississippi,Tchula,14592 Martin Luther King Dr,1,6,0,0,0,,2023
2706325,"September 13, 2023",Pennsylvania,Philadelphia,W York St and N Marshall St,0,4,0,0,0,,2023
2704430,"September 11, 2023",Florida,Palm Bay,1200 Hadley Cir SE,0,4,0,0,0,,2023
